"superficieDE","NPOP7KM","NM7KM","ND7KM","NPOP5KM","NM5KM","ND5KM","NPOP3KM","NM3KM","ND3KM","routes_longueur_7Km","nombre_routes_7KM","routes_longueur_5Km","nombre_routes_5KM","routes_longueur_3Km","nombre_routes_3KM","DIST_route_PLUS PROCHE","DIST_DOUARS_PLUS PROCHE","MEAN ALTITUDE","MEAN PENTE"
7.06642,207.102845509094,360.991247652495,6.70299842836727,3914,1336,8,362,185,1,130.782952208302,15.8571793425227,49.60276402425,9.06282388387636,16.6567350293504,6.33966577633028,7.89016234262579,37.81280487263,312.861391981813,7.54445449231233
11.171,229.464900146869,309.198695108686,7.11389130854694,4141,812,11,1926,393,5,119.106841016501,16.5667519072045,42.2185327568536,9.03071664492409,15.6339646539763,6.9197775172745,7.10768964095138,34.0891397134754,320.706839740884,8.08242253427586
1.9107,110.818438209364,107.881204605213,3.52056171320173,1572,245,3,1168,191,2,37.7689267570388,10.2468574715245,15.6012030645362,6.37721516057265,6.43404893711412,5.12198729249943,17.1000024829677,49.2388498007758,167.40156393547,4.4754178837451
11.3665,157.072310601185,270.277265768667,5.4441788078661,2358,655,5,1051,295,1,93.867029997979,14.3828078530012,35.4872149496898,7.3517237451928,12.0424890610731,4.51826969357939,4.77666170122731,44.651179335116,179.741487031285,3.03158878058732
35.1281,246.459252192387,326.621670266162,7.11389130854694,10139,1553,16,4000,565,7,134.601084790896,17.8447585482134,57.5821461973017,10.1334082353257,21.5404087995606,7.5594321575479,12.5186969652919,44.1293754713685,413.631932596142,7.36460938375392
9.21745,147.291660852172,240.112749427863,4.68441189007035,4316,1040,10,786,120,2,86.9378882298711,13.7038225123061,36.7825675809731,8.63846186821854,14.8466972613111,7.18623908994112,6.77830429222029,32.8733449319051,335.837841099478,5.76064627254987
1.04334,168.622390089929,240.001794328808,6.10813523100386,4186,961,12,1247,488,4,84.1328054742669,16.9745079628885,34.8529320839167,10,12.7564263066613,6.45086024461792,7.06140023779234,34.7970028649598,162.936586252167,9.17192112238311
4.30755,217.025112715414,306.004261665814,7.50000000000001,6529,942,13,2943,427,5,101.05625320453,13.2687841152069,39.8429253952043,7.9154508906544,11.1006877983163,5.60873730420949,14.82058891968,39.2392207765104,277.216596157797,10.2876597834202
47.0774,173.795335546766,291.448329707776,5.07858283255199,881,591,3,276,41,0,113.760909525708,15.9075264098404,43.9600699395709,8.96560610039496,16.8353697680723,6.30161234813408,8.51441966655458,58.2967598558729,264.46423124807,4.17460959368791
2.79225,140.828568570857,173.478887899513,5.4441788078661,3395,447,8,2564,335,4,71.409099660643,10.5411283552111,30.7372384492194,6.98106495240885,13.7473106355526,6.1032151746146,6.78500612268143,37.019726859237,210.638457552776,7.83709400213153
1.06583,125.294933127757,136.714415147141,6.10813523100386,2701,462,13,545,91,2,48.152225314051,9.26063309000394,23.4570997297105,6.22393067182046,10.727173790094,4.36085615277429,11.1631466337079,24.2742776514904,101.707526501337,6.27598958619387
0.86262,208.912304050759,248.919940761146,8.32345339593029,6456,930,19,1722,242,6,69.4845118040397,9.60907487420997,26.8525189516251,5,12.4524350113999,3.91301228983002,12.7195945044928,26.1977717150197,273.34604749494,10.3357898396573
8.32418,122.209500441794,113.888888762985,4.88544234765695,1903,262,4,-1,-1,-1,38.2348786405112,6.18219544910834,11.115619198341,3.07697133101089,-0.405554988213126,0,18.7620969264821,59.8728028284254,272.867600083399,11.4592532902835
76.1013,84.694867206773,77.6161540659314,2.94476606120695,873,137,4,-1,-1,-1,14.5588220390208,2.06885532230921,6.1285955479732,1.22865469807759,2.1480069710839,0.743491774985175,17.2087560010532,62.2455687967585,255.464681491118,3.16839823352096
1.17534,160.074057146725,233.752865582897,4.88544234765695,2765,736,7,806,125,1,101.707550733146,16.7200336240298,43.1459100980308,8.99831279621593,14.0393553405826,5.84471771197699,9.11093272100092,25.7724640297031,211.445808960789,6.30202491690561
4.90972,144.519623259139,229.584836129987,4.47456858972272,2311,788,5,380,353,1,113.240113785386,15.9242406463875,48.0171384975506,9.30969081105256,16.5150215906406,7.21444827868697,7.91868911291409,50.1463296196714,303.555547986919,4.8284633043315
6.05347,175.752637111239,230.375840529666,5.07858283255199,5893,1105,10,1135,163,1,108.812690945623,14.9307611281838,45.7944133101564,8.60214054842041,15.7076456751513,6.26303939216163,8.03882034000391,56.2714163576337,431.47671222348,7.26564004080789
24.4921,188.262975904404,223.21431612353,7.24514960229048,4845,733,14,1402,205,2,64.4337965288128,10.2844586115519,29.9870407755428,6.59270981489025,10.4431697896334,4.59322595812653,16.3546811806359,47.9337200802082,153.515947974674,9.28803475868095
2.19588,116.642319599711,123.615710227834,5.61785797783917,2369,395,10,426,72,1,40.78922561415,8.69148417711951,20.560808188689,5.45639552591273,9.55273388415171,4.19208143626272,10.2202250993358,43.7921013025346,73.9846761448879,5.64859425045286
5.00153,150.617168103723,212.809907680812,5.07858283255199,3621,823,7,1061,306,2,93.1120710713051,13.1257219361725,46.5184277885825,8.49078471273644,18.5401456876679,7.10000703482981,10.4998570769542,44.5543874570109,259.674214971541,7.23053349567222
10.5811,142.526814121117,190.336429942282,5.07858283255199,2842,585,7,545,86,1,90.2248164612475,13.9011439359506,35.4854108390227,7.65833754157984,12.5328120003531,5,12.1780313381817,28.8496694726024,161.642450218773,3.96505554476275
1.99364,125.137720602503,118.719659577774,4.88544234765695,1705,242,5,947,136,2,52.6411467749913,11.6233268240407,25.8189861948171,7.37845932822184,10.7478957541447,4.1028210151304,7.39042148962873,43.4159226391761,36.2491084289903,7.75686059534667
31.0402,107.581020254422,96.5602340007673,4.25480019260307,1468,204,4,678,91,0,49.7469112696098,7.93623142133969,22.3246092687171,5.40358274630922,7.14129345742276,3.59385963793739,14.9870721494301,41.1240201601345,61.2886381802974,9.12043019732718
0.712263,235.183473285977,297.651402475755,9.06227092175563,7439,1083,24,2872,411,9,82.7454877542278,10.6829581039153,32.3793370651957,5.7528000640557,11.3354857660127,3.07697133101089,9.56646771447357,34.9397974538452,294.069816432536,7.55335144960092
15.6268,130.166561580454,137.699647095237,6.10813523100386,3215,508,13,865,127,5,42.1888216421805,6.43385350527841,18.0786094061405,4.00991563658571,7.04206754051369,2.37886580797276,14.7825622520291,34.3988007636389,180.089664525786,4.55886363101122
1.30105,129.041978007049,161.319304143864,4.02374658819718,2942,678,5,1215,427,1,86.3300927547786,21.4298082862523,26.9098418910597,6.41427527850815,9.54384304657222,4.59322595812653,13.2261868612229,51.1867582232658,325.109280756276,9.95381909673518
8.81881,152.337292965764,188.741373018071,6.5597457959712,3225,481,13,1575,234,7,85.3412643328958,15.8234426369389,32.5611446728169,7.21444827868697,14.3692103896779,6.1032151746146,12.950041855852,47.1869608383278,216.319190832468,3.43275566889297
8.02291,219.512979303697,358.189533754491,6.5597457959712,6497,1530,13,2079,404,3,138.745803802978,16.7352121606521,55.7314589408296,9.91256689785155,18.8161817859215,6.9197775172745,9.67593818298879,21.5794371118232,238.996912541053,8.04916205760045
22.9698,133.218341951083,130.306854713208,5.4441788078661,1618,214,5,-1,-1,-1,38.6499498052843,6.43385350527841,12.373961347506,3.35138826167405,0.556412044088401,1.22865469807759,19.4653959302498,63.2440054431699,197.139229161677,9.22740743315105
35.4042,197.699774661866,250.883224519188,9.45440624737547,5679,920,29,1802,298,8,74.0609467890068,11.0236022227903,29.8815395981234,6.9197775172745,13.6032730507387,5.29462068239259,10.5589633759543,32.6688553792102,278.350325401883,5.99710151773851
30.3655,104.86440005914,89.4247701240579,4.25480019260307,726,89,5,91,10,0,57.6119212457399,9.3498503066332,28.2229063225233,6.1440369201676,7.00190595195941,3.70550563296124,15.348195214682,33.7782527301364,336.4845978597,10.8494218321998
0.692661,245.070840043903,317.124023910695,9.26079022524674,6528,1098,21,1339,423,5,103.932676892447,13.9871747423555,42.6049746115839,8.17439706385303,14.3630175683992,5.7528000640557,7.92866537128517,31.6645294508242,214.056769491392,8.02349229108795
1.7092,80.3164625090267,66.1470156261016,3.52056171320173,899,128,3,-1,-1,-1,23.07546426653,4.85485350743861,11.5026199068202,2.57858283255199,4.53741646771746,0.743491774985175,14.1012144131322,59.9449607174647,408.205702922021,2.89778949310854
1.13949,158.860187740783,189.478262772511,7.24514960229048,3558,584,20,1764,298,10,62.9110139893059,10.1709177719105,31.3350402190317,7.18623908994112,13.6001838875817,5.7528000640557,7.90456639839055,35.0794187948021,142.502122429102,7.25176576960379
12.9361,97.8398717947895,96.723490409909,4.25480019260307,1427,242,4,276,40,0,26.0529923477275,6.43385350527841,11.3953231394629,3.70550563296124,3.81089243309503,2.57858283255199,18.4920046107463,35.2256149462636,111.515241489436,9.85876244623822
8.83604,203.91260281974,344.227677061495,6.70299842836727,4046,1363,9,362,185,1,126.965309868501,15.7213916648546,49.9574775831185,8.99831279621593,17.4440148831437,6.26303939216163,12.6961895460529,38.7553285719707,370.968752515519,8.0889503410365
23.8688,174.261169858821,215.024150239094,8.21157782028964,5380,923,23,1243,208,5,69.1749212211136,10.8556653753464,31.0810535854054,6.6947141871401,12.409654061061,4.44087511294902,13.0661878312403,48.486951673724,198.225695817899,4.83452660023609
7.25236,116.456743159687,109.124889245355,4.25480019260307,2473,359,8,1228,170,4,55.5660337127923,9.3054253855058,28.8448494727522,5.70563684169162,11.1882128701193,3.81170173916159,10.6656992641541,24.6441810617671,130.373832080996,7.85880274809933
8.03618,178.95303258028,260.496437064148,6.70299842836727,3545,960,9,80,10,0,84.6532218997639,11.8888122564896,31.9498529834538,6.76079022524674,7.98781409489105,2.92446596230557,8.59571106762643,53.9594480417771,363.468876411412,7.96289079782446
6.84986,118.366108186649,124.790237753404,4.47456858972272,1507,199,7,382,50,1,48.3036910722113,7.57302464450383,24.1795671253324,4.80504528727274,11.3979105994346,3.70550563296124,7.4592967927923,48.9214346997614,420.103442996518,5.76552474569602
9.72598,188.35755829491,213.043446497015,8.9610660186185,5262,728,27,2565,350,14,80.0319337676558,10.6478146878443,27.8619886102872,5.79915005882233,12.2276389410313,4.36085615277429,10.4553972850371,17.3133661899482,254.284809511385,8.97614381516087
1.37012,167.63490206912,201.825939564085,7.86495035780316,3521,593,19,1907,319,11,64.7066164285567,10.5051373293819,34.276655473339,7.18623908994112,13.6397343580887,5.79915005882233,8.35623384106173,33.2388829246932,150.159932252983,6.04694731018285
5.99088,216.677845242722,273.539008874558,7.98240678157369,3917,519,11,514,67,0,81.2790720145095,13.004247297983,28.1085841497517,6.98106495240885,5.50116495427148,3.35138826167405,13.9029461079992,41.2205759023827,408.672148695601,8.78126395243492
7.68334,138.442158912486,215.837477667168,4.02374658819718,3036,765,5,1928,445,3,79.7532736788327,16.3156128202742,32.3600491325836,9.27975395707364,14.9498635552709,7.68258740817868,10.8871962227818,39.7493775803501,354.369698590619,10.9843587312134
2.85974,218.825723139312,318.010319181393,7.98240678157369,7287,1225,22,3210,440,8,117.085838223386,15.6698843567769,50.7254927735424,9.32456578165561,18.6680695875638,7.15776625747062,8.89599013005348,40.4215506756693,225.714316777522,9.31037659856534
29.0129,199.464637095447,226.295350465479,8.32345339593029,5620,780,22,3133,437,10,71.1829098373306,10.5411283552111,26.3464781455863,6.37721516057265,10.0966411372926,4.8717524291741,17.0789489408738,38.868161277927,302.689057880966,11.1868425926341
12.5144,245.523736235538,340.030251793068,7.37380818787575,8568,1414,17,4033,699,9,92.0231428088666,15.190924636082,40.0282013245746,8.98199770198633,14.8993148536292,6.76079022524674,13.8569390384176,25.0105855662889,340.123195095145,9.30684626652014
36.1811,177.922205411116,211.054871848508,8.54214768435905,2700,405,16,944,139,5,57.9946470099748,9.48099204425403,22.2440201080995,4.8717524291741,5.94360244177442,3.07697133101089,15.9615940938526,37.1080515964233,201.904323645839,3.69921701866469
3.31116,196.896958247229,270.909875698353,6.97988832319866,5568,948,14,1989,420,4,106.625792595758,13.6143865413081,41.9210302655829,8.336343041983,15.8119813267915,6.59270981489025,9.00676290801947,38.2787775579826,296.8267966109,8.36740911526587
6.22112,134.95254652616,200.390230425854,4.68441189007035,2572,590,5,135,26,0,118.333712942543,23.8974069041581,58.2603493286556,14.7803858842219,19.7964836120545,9.5961116422286,11.5087821342284,38.7858175439675,126.570206522697,5.88924326525736
13.5013,215.990825495019,340.030251793068,6.84298204711638,7004,1266,14,2878,512,4,132.496855170436,15.7895667280264,56.489974340182,9.861669577304,23.4177460891905,8.25635920203674,10.8527376339877,35.2336039612341,413.751817576332,8.11838431104192
14.7302,141.443368616329,154.423394942347,6.97988832319866,3622,574,16,637,89,3,46.0433745791897,7.03990958496152,20.4480084323021,4.80504528727274,4.91581833365802,2.57858283255199,15.6706951672759,39.531261411998,181.104456129082,4.27011611203864
14.2695,173.465096244239,209.293601269932,7.86495035780316,3985,681,19,1727,285,7,74.3822977562387,11.8888122564896,30.1046030838483,6.26303939216163,8.95635644466461,3.70550563296124,5.03327673113235,36.2391624223154,225.724045913532,5.85203202045004
2.37582,214.933169432431,260.710715702123,8.64909779279055,7123,1027,24,3255,464,12,74.3121387991948,9.65111880416095,31.6103508430583,5.70563684169162,11.958280825303,4.00991563658571,10.7905743039738,13.7862126577721,206.588428073803,10.5832018289637
2.32782,184.257885739101,280.532688026109,6.26256279129323,4526,770,10,2198,306,3,119.773873341116,16.5976287506125,45.0104273030923,9.18840474748078,17.7014600150034,6.76079022524674,10.3469757686161,27.1506231280416,234.916781341421,5.07095485450284
6.1922,137.32695360195,132.742870002912,7.11389130854694,2003,267,12,206,24,0,60.7451530817967,9.16991626645139,19.2334145556778,4.27800368129042,3.95082287909364,1.59753955386447,13.0514097207898,58.0239344009541,446.775096922605,9.62814930386734
49.7667,258.599309285347,359.498160048037,8.09792149943453,11618,1815,22,3704,524,6,108.238958367271,16.5512714751615,48.6233313592229,10.0490607372111,19.2252928735393,7.50878763570422,8.47267052025989,38.0408516511003,321.103266985617,7.04129572868615
5.08213,135.971011448057,212.576259708769,3.77971607877395,2924,577,4,1928,445,3,77.2566026034749,16.2194757769939,32.1485327441371,9.33937922157682,14.4151185706001,7.58445114507033,10.1482863840549,40.4953574762595,346.223554104627,9.31417335833139
1.47024,198.009999750012,236.104460287558,6.5597457959712,4230,551,9,514,67,0,69.475738237626,12.7293200030496,22.7819073059445,6.26303939216163,8.09573713265141,3.21875914758613,10.517428971231,56.9648206788546,357.397577561142,2.00536123609539
30.7313,99.3114011353115,86.0234215551408,3.77971607877395,1364,183,4,678,91,0,42.6431398528734,7.57302464450383,18.5725238801524,4.66591022465882,7.64622113708356,3.47609101536218,9.9538273593493,45.3785158377258,95.6791729072307,6.9972864218381
16.8898,145.105404387466,197.023065952416,5.61785797783917,2474,390,7,1048,165,2,84.637005319995,12.6524023760872,33.6622372995856,7.50878763570422,12.6221597743463,5.45639552591273,11.2876864993198,45.4485799438691,176.532412237176,5.14472649717171
9.82143,136.881244234058,225.498287423917,4.02374658819718,2512,761,4,1374,316,1,78.7783728218242,17.0917282212671,35.2086386362895,10.9079246179253,14.3155530709091,8.09034300944491,5.6497833984034,42.5963472285855,372.978009063348,7.23840781593333
28.1813,205.200386100026,300.88348415835,6.41301228983002,5420,1030,9,1497,209,1,119.650750707661,15.4428311566243,50.4198691982386,9.23437246492539,17.3694288726664,6.1032151746146,8.25212598015154,48.9765058520925,413.608151223399,7.27859409160711
13.2817,224.044243456895,278.765272261534,9.91895588780585,7114,1020,35,2867,408,14,90.1380918753352,11.3148303867093,39.7002311923038,7.07070885301868,15.127509703803,4.66591022465882,3.62556499971916,25.1100239224063,221.786654201077,9.92830038230516
0.688781,209.93395197561,295.420640667312,7.37380818787575,7198,1229,19,2863,375,7,117.679406121972,15.8234426369389,46.5518576473663,9.21911586772613,18.8331553831761,7.15776625747062,11.0827101921382,24.4803150476108,229.742416515853,7.5731807887693
9.78137,152.570372322771,166.539625757484,5.78613504334997,3669,562,7,1471,240,2,53.9441488307275,10.3958325386871,26.8015783914431,6.48698354997035,10.2313936966144,5.45639552591273,13.7077226304012,44.74584841309,168.690422640489,8.76922806141016
5.43448,230.172349774903,389.964663088638,7.62384726823923,7397,1695,15,2258,451,4,125.913959419066,15.4073261687002,51.7345693617482,8.86560340311071,19.0801996836008,6.82541384318282,10.2646616153163,21.8556996794931,268.459277413192,4.23263739227005
37.5223,231.100836549335,339.551874495011,6.84298204711638,7546,1293,14,2449,333,5,127.839235870497,16.3790994720164,54.811185402078,9.98763394855925,21.9487047278035,8.02585542348676,13.6938096427993,40.4200137534435,367.163022308596,6.99957356930383
0.694553,97.5991967839099,80.8118613079298,3.77971607877395,1758,240,4,444,65,0,43.1808263537237,6.82246111633195,18.3390182140899,4.27800368129042,4.46702756384554,1.59753955386447,16.2337712854055,42.6029692069979,329.232424208858,12.52801643421
14.0132,157.97499804657,182.801366102536,7.86495035780316,4270,678,23,1237,196,6,59.2076575392141,9.7753814775829,30.9322017868477,6.9197775172745,10.9073654792956,4.8717524291741,12.7689265121492,41.1180569966341,184.187208688904,4.09413930780538
6.77674,178.95303258028,260.496437064148,6.70299842836727,3338,924,8,80,10,0,87.1886428157618,12.41631007222,32.6757659001125,6.85720304889656,9.06142348421154,3.21875914758613,11.8527602191661,54.4777595432745,376.788399658521,8.55484432107961
0.75474,241.581608501135,323.599298687961,7.86495035780316,9943,1463,23,4117,535,7,111.344874542694,16.6283943828243,49.485325342801,10.061226525731,18.7184474020013,7.50878763570422,7.93232338434669,28.7972733414713,250.942563714227,7.09982644468781
8.45199,126.015624046442,120.658436770185,5.94943611308858,1394,185,6,156,22,0,64.6753999194468,9.85672049777662,24.3068340558923,5.50816239137893,8.12078360632532,2.37886580797276,13.7295388675326,46.6859339446256,404.703873761703,11.3472862281571
25.6244,221.964282866711,293.182671074092,6.5597457959712,6761,1101,13,2739,376,5,121.11160191202,16.3790994720164,49.8769403803458,9.73128389821048,18.7549419730542,7.29754742924682,9.789375983895,51.3910432994868,231.722639555515,5.52089693876541
23.7587,166.760184877832,201.586957159172,7.86495035780316,3451,582,17,2161,373,10,62.7161103646264,10.2844586115519,31.43372504273,6.88865495787125,13.1460636016056,5.7528000640557,15.3789158994822,35.172298080743,108.113945209257,4.18361589084731
48.2521,208.276009092811,278.661157978055,6.41301228983002,6202,970,12,2350,323,3,130.711633992719,16.5822042913226,54.3504078437122,9.65078025791761,14.9351025059567,6.06178411138059,12.7276006151376,37.4760600206481,347.96616029835,7.75548992246742
4.79978,154.499201275917,236.327900635547,5.07858283255199,2331,657,6,1098,477,2,90.6310970055156,13.4321351417056,38.8872653688864,8.56542708282803,15.4777495882876,5.97700948713745,7.55786618363323,44.2775140562621,290.248400877808,5.5490475906932
10.7321,149.960521188893,158.549778904955,7.24514960229048,3316,473,19,1335,190,7,55.7784289093144,9.60907487420997,24.0280478779767,5.55892882483377,10.2589912741713,3.70550563296124,4.73283648442889,43.6696468772559,342.728115131162,5.50963587944672
29.4596,189.164850325576,224.471725291224,7.37380818787575,4013,595,13,1597,229,3,67.6664246037868,10.2090118241588,29.3802148723458,6.55789624365015,11.0395547284238,3.91301228983002,13.9998662274654,46.5335072400859,195.237405826547,9.04044843177914
0.671151,178.941979650937,264.129045004089,5.61785797783917,1934,400,5,1082,150,2,114.546491462964,18.1214062882196,41.4991823435368,9.26469089193385,13.5594089876303,6.18426914720145,5.00365738622656,27.6469552027386,240.064232376797,8.34892536474652
15.5068,214.259103854612,301.28645182759,7.50000000000001,5926,864,12,3025,444,5,97.2100419460261,13.0773836834184,36.7675318322016,7.65833754157984,9.51993632345572,5.34967527040807,14.8298282914839,41.9247849793555,170.739517879087,9.67698361192684
52.3915,161.009202194232,251.536197689304,6.10813523100386,3260,642,7,520,79,0,90.5043807561286,13.7921762249399,36.6999542015844,8.00407293463071,12.0891232220768,4.19208143626272,7.07078286616483,30.8595554739341,201.942087509255,4.30327566808659
0.634842,213.786931949087,253.165481297301,7.98240678157369,6513,921,21,3169,444,8,75.7470796165406,10.3589424818005,33.9722868143567,6.30161234813408,13.4795112903379,4.80504528727274,5.60901676803465,16.2954389996097,266.613792721244,8.88328333648346
6.57619,252.91959516679,361.829951683775,8.09792149943453,6711,926,13,2448,339,6,119.447900878397,15.2274017974197,37.5711011213137,7.10000703482981,14.0150651861789,3.91301228983002,9.0133499969349,28.4823622489797,238.832647851205,8.14924812777287
0.54009,234.338739947559,323.40389394178,6.84298204711638,6724,1032,9,3036,392,3,134.735723985344,18.0038669436864,53.3562854581597,10.2391643925429,18.8765267309731,7.65833754157984,5.41544487947563,34.8498690209098,417.882346607209,8.05630370977926
4.90643,236.512054202717,367.400293695441,7.50000000000001,6464,1562,15,3672,750,9,136.835338972859,16.2836891973802,56.4362660820188,9.66432074338436,22.1077031101534,7.48315465866044,7.72085833380232,38.8633122007226,281.501085637405,7.68721393767082
1.87436,225.21795703685,292.060951576941,7.86495035780316,6535,1080,16,3053,449,6,94.9174351309843,12.548482722026,38.7137584883673,7.50878763570422,13.9497083980262,5,10.2126064599494,44.750002406687,376.564285192364,6.53765245986074
8.64402,129.362094989384,120.361026121914,5.07858283255199,2066,257,9,315,35,2,63.3434671798668,9.65111880416095,30.2083825778456,6.72793834252502,8.93848498922468,3.81170173916159,12.6058141386495,44.9878943445659,300.086904849691,11.7874105551358
2.39393,221.508389104302,278.557027105742,8.54214768435905,4050,775,17,827,110,2,83.9270965414157,12.805387672258,30.1920972450581,6.72793834252502,8.00932459723386,4.8717524291741,16.5583798725832,54.8951507869014,356.78945278776,9.0428433540857
1.50168,222,303.498682109904,7.86495035780316,7305,1141,20,2155,311,7,97.5531966994715,13.028710903883,39.2273969613061,7.50878763570422,15.6594252133624,5.45639552591273,11.3855341915354,26.4914558833676,255.163418240202,8.29220044710579
9.42658,213.248693375825,255.222849832022,7.98240678157369,6615,926,18,2410,338,6,78.9778201891552,9.89695483560291,30.6110106915002,5.84471771197699,11.325080259573,3.91301228983002,11.0590378324784,39.7653098230592,213.415569544785,10.5549142761176
2.88217,206.345866289687,314.854227070482,6.84298204711638,6062,1152,13,2642,384,5,108.139915401571,13.7921762249399,43.3282767353066,8.49078471273644,14.6877780822225,6.22393067182046,7.84102276725483,23.3569933559611,198.720908088677,7.96851539512426
0.938899,216.082553176544,325.453141274467,6.84298204711638,7296,1315,14,3978,740,6,132.99397493562,15.7725761347018,53.6031954482138,9.70464487410634,23.9948602656667,8.3950957272939,8.90326558316456,35.9983391418459,299.73155470287,6.33474554687293
4.31623,181.510217699179,264.661453413783,6.70299842836727,3003,767,9,1014,451,2,89.4425818419424,13.4090262577191,31.0071975471079,6.48698354997035,8.12365739002393,3.59385963793739,13.092475695055,30.7669957203188,402.549793178453,9.76582186396108
30.2419,117.93331480452,120.807025689097,5.07858283255199,2510,401,10,985,149,4,32.6082017700196,5.20547167381938,14.6498051536467,3.47609101536218,6.63007407742324,1.22865469807759,9.21634742889021,32.5716061722888,251.757998170067,7.48094340818691
57.5873,206.911464501113,291.34617267912,6.70299842836727,6830,1050,12,1893,263,2,135.895344847935,16.6437357976932,48.5193962097401,8.96560610039496,17.3318239338935,6.62711015219498,12.9114188973022,42.5422320433242,405.808332117529,8.92002694566043
0.550055,225.165138170451,321.838837177214,6.84298204711638,4980,1025,11,1769,408,4,133.398027580256,17.6691833299222,52.1100401300071,10.2275580086294,17.5444030357455,7.60927274066164,10.3419849256182,20.7796298141812,196.236757171972,7.13405024195612
0.902081,231.178043563282,292.163001929999,9.35819098450842,7781,1168,29,2458,366,8,87.224571887341,11.0236022227903,33.5116254061177,6.06178411138059,11.8851180515237,3.21875914758613,8.53176534989471,24.6297124223114,322.349120880495,5.61032902657643
0.956202,227.913027034137,291.244000371599,7.74546267495199,6038,870,15,1228,185,3,96.7060163379286,12.8305585909869,32.1358428454367,6.9197775172745,8.86293390833821,4.59322595812653,12.6416697525735,31.0481697031748,246.096156873507,11.5057103711992
11.8107,97.5991967839099,80.8118613079298,3.77971607877395,1963,263,6,322,45,1,42.3936049994707,6.89614607365233,19.4894956256478,4.51826969357939,6.72799385132237,2.15484540552628,15.9846851694633,49.9333185983202,301.219650338004,10.4552082482442
1.3494,122.177292610203,131.59889188189,5.78613504334997,2485,415,11,426,72,1,42.2373905615654,8.79073181020461,21.2967146168353,5.70563684169162,9.91193424780857,4.19208143626272,10.4965142779127,42.4343186953448,82.6325477976297,6.39105610222155
28.8801,248.487524639452,363.225951086876,7.62384726823923,7480,1077,17,983,136,2,125.899742984264,15.9242406463875,46.6973588995481,8.8824715836704,13.3603768027805,4.66591022465882,12.1847620638356,49.9020280216945,364.812777909242,9.49602166520612
1.20029,151.59687496821,218.154122391705,5.26460875399433,3175,793,8,1014,451,2,88.3223765239186,13.3625839046217,34.0929436258497,7.50878763570422,13.1147657224843,4.8717524291741,8.9051883483734,39.045480443529,362.854163596347,7.67727476095739
4.5417,137.771241677249,132.171405706622,5.07858283255199,3611,487,9,1964,276,4,65.2648844490003,10.1325713176261,30.2921690566587,6.82541384318282,14.9976519143864,6.1032151746146,8.55978537580716,33.0122047182792,152.208330803163,8.50376695595143
3.89722,165.642476717567,195.209131361207,7.24514960229048,2874,475,12,1084,181,6,79.4101390042746,12.548482722026,33.3595106353958,7.45730939615518,10.5252633724851,4.66591022465882,14.4729338975551,43.7598028011477,135.997889567115,5.36697539360878
1.33252,220.396043130268,293.182671074092,9.26079022524674,5357,873,20,1787,291,5,102.96858081043,16.659049771644,37.3910693769742,6.88865495787125,14.0266482623888,4.51826969357939,11.704339104936,43.4512614000809,103.669796552023,9.18840628100101
1.30664,197.449241663136,301.991092719843,6.41301228983002,5120,1148,12,2686,385,5,111.293643335303,14.0085273582279,46.4178268466969,8.98199770198633,16.9962344153506,6.62711015219498,8.32310707843132,28.4205399099913,116.616628813456,6.84316299182714
10.9064,131.551488198372,128.864856872514,5.4441788078661,2371,332,8,859,116,3,61.9830862434589,9.69284745424764,30.1285400027699,5.50816239137893,10.5242278717317,3.59385963793739,8.73283020870799,41.9124163149416,281.067551769329,9.83325124222053
1.66695,236.964432499902,331.664862979332,7.98240678157369,6717,1234,16,2700,407,5,106.576110930333,13.3158381435265,43.9045208563451,7.50878763570422,15.7697151802567,5.12198729249943,3.78724271746432,33.3405144463873,361.417060262977,6.49960844517659
1.65049,211.466625026021,281.466458163848,5.94943611308858,5645,979,9,2811,517,4,118.165321258304,15.4250982632436,48.6975957124524,8.41445288283238,14.7530851156478,5.93362073943278,12.2054848214477,33.3679548691225,152.300079045293,6.27583880311346
9.45844,172.505014254605,212.22558259891,8.09792149943453,4652,796,19,1291,223,5,61.7504791520422,10.6124639332809,29.2927098198199,6.41427527850815,11.1297158176126,3.91301228983002,8.1221422203755,42.1880111688678,168.649863291619,6.05841328386781
1.89524,231.837550449024,387.977825458801,7.37380818787575,8038,1974,16,3069,524,5,138.79628953841,16.4890667753848,54.2540263628646,9.21911586772613,21.178452454413,7.12902417161733,7.7240986843645,37.1885179368477,233.089333795806,7.28911594375907
1.4463,163.432765799282,208.822863804455,4.88544234765695,3597,677,6,1183,169,2,108.693554629712,16.2676818260697,35.1053480946622,7.82432749566226,11.5786523613621,5.18084002320199,10.2287793999308,21.7195928229361,261.446555079418,6.90970717800703
8.19711,204.968596651763,299.572245529851,7.74546267495199,6581,1300,21,3150,551,8,117.305960762837,15.2274017974197,53.0045300485332,9.18840474748078,18.0596801688359,6.48698354997035,7.3502783895511,35.1851881368571,313.865645089198,7.68128099085548
2.44954,190.644750771984,241.885073445429,7.86495035780316,5460,804,17,2931,434,9,86.5075472972381,13.6592418208135,31.0419007927257,5.79915005882233,12.4574562549085,4.36085615277429,9.67250049404648,38.7243305196556,242.507489459373,9.9804482187501
